rank,label_file,image_id,total_tooth_count,n_duplicate_codes,duplicate_codes,n_missing_codes,missing_codes,n_position_violations,n_wrong_quadrant_both_axes,likely_global_framing,position_violation_detail,anomaly_score,primary_reason,reason_breakdown
578,cate8-00383_jpg.rf.dbe3d3c51f18b3e36983399b4496d062.txt,cate8-00383,30,0,-,2,"18, 25",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
579,cate8-00123_jpg.rf.d0f24482f83d2fd074e369a34ad24777.txt,cate8-00123,30,0,-,2,"18, 26",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
580,cate8-00059_jpg.rf.420768f9135f713d1965159d0ca6c3e5.txt,cate8-00059,30,0,-,2,"35, 45",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
581,cate8-00397_jpg.rf.8ccc23412af94ef90976e09ce1f4982e.txt,cate8-00397,30,0,-,2,"34, 36",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
582,cate8-00397_jpg.rf.67741e07f54c52f814f046c1f69f8f16.txt,cate8-00397,30,0,-,2,"34, 36",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
583,cate10-00108_jpg.rf.250d257e97f1d69977a952e815ea59cb.txt,cate10-00108,30,0,-,2,"36, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
584,cate10-00108_jpg.rf.912ca1f68f0307534ff59a071ed40224.txt,cate10-00108,30,0,-,2,"36, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
585,cate10-00108_jpg.rf.bb679aa97b13f1601c1926e499e25189.txt,cate10-00108,30,0,-,2,"36, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
586,cate8-00101_jpg.rf.3d707b62cf05fb548590cee862bd3e89.txt,cate8-00101,30,0,-,2,"18, 28",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
587,cate8-00101_jpg.rf.78b7b2e99396b761eb54e7d9322d5cf5.txt,cate8-00101,30,0,-,2,"18, 28",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
588,cate8-00375_jpg.rf.d85f5051e65719dc76fefba3d37b291e.txt,cate8-00375,30,0,-,2,"18, 36",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
589,cate8-00065_jpg.rf.255ac519b2fcea2c745610ffb85285a1.txt,cate8-00065,30,0,-,2,"18, 28",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
590,cate8-00073_jpg.rf.227f997e934b2d7ba5a29101620e8a57.txt,cate8-00073,30,0,-,2,"36, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
591,cate8-00030_jpg.rf.844bed08b47e4bf086281d9293b92ca3.txt,cate8-00030,30,0,-,2,"28, 38",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
592,cate8-00123_jpg.rf.28b8f4b0e00a7ff7084ef2052da86c17.txt,cate8-00123,30,0,-,2,"18, 26",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
593,cate8-00030_jpg.rf.a75379401a6e2310534d9dda7b69e511.txt,cate8-00030,30,0,-,2,"28, 38",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
594,cate8-00030_jpg.rf.baed0d9a3af0ab0ea38d059e7b5e83be.txt,cate8-00030,30,0,-,2,"28, 38",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
595,cate8-00073_jpg.rf.8d60c922ef30ec29a79135ea7df24706.txt,cate8-00073,30,0,-,2,"36, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
596,cate8-00037_jpg.rf.71b42100cd702d16a58d8b855dcf0a67.txt,cate8-00037,30,0,-,2,"25, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
597,cate8-00073_jpg.rf.84d1378af018dde186adf89d2c49ab0f.txt,cate8-00073,30,0,-,2,"36, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
598,cate8-00413_jpg.rf.213add826f8153ddae13737dc8913817.txt,cate8-00413,30,0,-,2,"33, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
599,cate8-00037_jpg.rf.d74dbfb0ce0eba70551d954e2504be71.txt,cate8-00037,30,0,-,2,"25, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
600,cate8-00087_jpg.rf.e632d3538a2e68e1a69f3efc72273473.txt,cate8-00087,30,0,-,2,"36, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
601,cate8-00101_jpg.rf.15de1fa858753fa3fd206599bff901f8.txt,cate8-00101,30,0,-,2,"18, 28",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
602,cate8-00037_jpg.rf.ecc698db6897d3b0c50ea1e901b6df2d.txt,cate8-00037,30,0,-,2,"25, 46",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
603,cate8-00065_jpg.rf.e9397184c7101fc96d6882eca2a360e4.txt,cate8-00065,30,0,-,2,"18, 28",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
604,cate5-00030_jpg.rf.22bcc9a1dc55163412f25b89ec70aa84.txt,cate5-00030,30,0,-,2,"16, 25",0,0,False,-,0.1,missing_codes,missing_codes(+0.10)
605,cate7-00092_jpg.rf.55f0968c3264a468d04e836e58ffa384.txt,cate7-00092,31,0,-,1,46,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
606,cate10-00096_jpg.rf.7e87642d67920f133fa3b2bae53a0e23.txt,cate10-00096,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
607,cate8-00071_jpg.rf.ffd834734258d2b4573f7fb350accf1f.txt,cate8-00071,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
608,cate10-00096_jpg.rf.847ccd33e35016442a58b3832dfcc488.txt,cate10-00096,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
609,cate2-00004_jpg.rf.1fb15fe8ac6efd72e12e1eb323fe15c2.txt,cate2-00004,31,0,-,1,24,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
610,cate8-00071_jpg.rf.428172fb9a908c9ac241ffb58df3709a.txt,cate8-00071,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
611,cate8-00071_jpg.rf.03da7b65707ea6f08434c6d658b29def.txt,cate8-00071,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
612,cate10-00106_jpg.rf.faad589d7bdc19f7175a1607749b83a0.txt,cate10-00106,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
613,cate8-00113_jpg.rf.1b6e00ca57bbce75b5c17e1fd20fdb3a.txt,cate8-00113,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
614,cate10-00096_jpg.rf.9d5064ec3114a03e8e97a90f710e4cb9.txt,cate10-00096,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
615,cate8-00022_jpg.rf.6208f4e5ec4a46deba50a85d7c78ed46.txt,cate8-00022,31,0,-,1,46,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
616,cate10-00106_jpg.rf.87a979c10735a55fc4d04e3b2decac07.txt,cate10-00106,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
617,cate8-00022_jpg.rf.07b6dc47894bcf08f86cf5a469fa3429.txt,cate8-00022,31,0,-,1,46,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
618,cate8-00137_jpg.rf.34823f8760ec5c1519d7ca8cdc4c4de2.txt,cate8-00137,31,0,-,1,37,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
619,cate8-00137_jpg.rf.3de696daa5fb8ec94cc0fd53b74a8ac3.txt,cate8-00137,31,0,-,1,37,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
620,cate8-00137_jpg.rf.987505d549c3382fd6c4a1f500f9bf2f.txt,cate8-00137,31,0,-,1,37,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
621,cate8-00138_jpg.rf.812b92a6c7752d24cef67b74d8a01045.txt,cate8-00138,31,0,-,1,37,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
622,cate8-00138_jpg.rf.a2fb3413f74d192300858f2eb815823c.txt,cate8-00138,31,0,-,1,37,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
623,cate8-00274_jpg.rf.a1faa79540a89f57833fd41a51a48405.txt,cate8-00274,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
624,cate8-00274_jpg.rf.c0366908848aa380e34e9c2307cebe8b.txt,cate8-00274,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
625,cate8-00274_jpg.rf.ee9e51c2c4497ce432e236769beccc6f.txt,cate8-00274,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
626,cate8-00041_jpg.rf.3f776daf5ea80c80e434a403c7baf77c.txt,cate8-00041,31,0,-,1,47,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
627,cate8-00041_jpg.rf.4bd92073e0e902e2857d07871b54086f.txt,cate8-00041,31,0,-,1,47,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
628,cate8-00041_jpg.rf.a4d9fb37e2da1408b2b6b1d0286c3026.txt,cate8-00041,31,0,-,1,47,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
629,cate8-00113_jpg.rf.e711fdb40db6f1fd0af5ff676caa2e6c.txt,cate8-00113,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
630,cate8-00138_jpg.rf.bbb4b2155971024e3d35807ccb6f350c.txt,cate8-00138,31,0,-,1,37,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
631,cate8-00203_jpg.rf.a19549725499919b0628681946ce1d80.txt,cate8-00203,31,0,-,1,46,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
632,cate8-00202_jpg.rf.482f78de446d3a2357221c74686d9709.txt,cate8-00202,31,0,-,1,16,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
633,cate10-00106_jpg.rf.37c6f00fad5fef61c4c74820c8c46dac.txt,cate10-00106,31,0,-,1,18,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
634,cate8-00113_jpg.rf.48f94b9740c7214b9aae11b56c028224.txt,cate8-00113,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
635,cate7-00110_jpg.rf.bcb435feaf7db6cf64b91eaa76340d95.txt,cate7-00110,31,0,-,1,13,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
636,cate7-00110_jpg.rf.65944f41039a863ee29ef9b87843463d.txt,cate7-00110,31,0,-,1,13,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
637,cate7-00110_jpg.rf.2c956279ca0dad0eab5bd6d0171eae28.txt,cate7-00110,31,0,-,1,13,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
638,cate8-00022_jpg.rf.8b75fc9ae6d4f52fab0679df8aee69fb.txt,cate8-00022,31,0,-,1,46,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
639,cate10-00042_jpg.rf.d1a7265353b131896cd479112a69a551.txt,cate10-00042,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
640,cate7-00076_jpg.rf.cd7d55b244aef8143b825ddf1669b2be.txt,cate7-00076,31,0,-,1,15,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
641,cate6-00063_jpg.rf.ac7f40e1228de6c900c569a5d9f8b044.txt,cate6-00063,31,0,-,1,35,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
642,cate6-00122_jpg.rf.83a34eeb48a30429e949b04145c8b4aa.txt,cate6-00122,31,0,-,1,48,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
643,cate8-00346_jpg.rf.11b061e808a839a3a030b80256b840f0.txt,cate8-00346,31,0,-,1,26,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
644,cate8-00346_jpg.rf.60d6f299903a2108d62b30c06f7f921a.txt,cate8-00346,31,0,-,1,26,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
645,cate8-00346_jpg.rf.7128c76093f5a267dbc003cb7032bae7.txt,cate8-00346,31,0,-,1,26,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
646,cate8-00361_jpg.rf.46e08ec0ba94e5fa72b83b9d34394d23.txt,cate8-00361,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
647,cate8-00365_jpg.rf.4ac74d1d16385878c326c4b7777389c2.txt,cate8-00365,31,0,-,1,45,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
648,cate4-00113_jpg.rf.239bf24468fa8c46ccf721c6515d5b3a.txt,cate4-00113,31,0,-,1,42,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
649,cate8-00390_jpg.rf.6488a2560a89a2f4e0dc1b2755b6421f.txt,cate8-00390,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
650,cate8-00390_jpg.rf.791a4aac9afb21061a301a25a940edcc.txt,cate8-00390,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
651,cate8-00390_jpg.rf.eb1ab1028af98aa88e55c7302014dc54.txt,cate8-00390,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
652,cate9-00022_jpg.rf.b8b63c2f44c568efca270710d25ff5d2.txt,cate9-00022,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
653,cate6-00063_jpg.rf.a01dcf69493c8eb9c4d8f39bb3a010ed.txt,cate6-00063,31,0,-,1,35,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
654,cate10-00005_jpg.rf.c49013bcaa37725c1bc8b2380f7fe4e3.txt,cate10-00005,31,0,-,1,26,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
655,cate6-00063_jpg.rf.1de234c2cdc9079dd4ea04770d464153.txt,cate6-00063,31,0,-,1,35,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
656,cate6-00039_jpg.rf.94cba00684b88294b4926d2ead2f577e.txt,cate6-00039,31,0,-,1,16,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
657,cate6-00039_jpg.rf.7592ec5571642cf1cfde5194b97def55.txt,cate6-00039,31,0,-,1,16,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
658,cate6-00039_jpg.rf.5fb70b58b3e80909d052f0e1f38f8520.txt,cate6-00039,31,0,-,1,16,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
659,cate9-00022_jpg.rf.2b5741d452bce88c97025d7ea4a35cfc.txt,cate9-00022,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
660,cate9-00016_jpg.rf.71e7d819e23adb49f9a81da637c1a021.txt,cate9-00016,31,0,-,1,46,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
661,cate8-00411_jpg.rf.2e2ceeedbe132938a911fefecf6ac3ea.txt,cate8-00411,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
662,cate8-00455_jpg.rf.a7c58894213e16c969726e244c5b10f5.txt,cate8-00455,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
663,cate8-00455_jpg.rf.8e80789ad78df1b7a463e8e13c2a4dd3.txt,cate8-00455,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
664,cate8-00455_jpg.rf.828df3c7c4c675d0c99821a405703257.txt,cate8-00455,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
665,cate7-00076_jpg.rf.c64b927bc1251e2bed1e2b64c4a89ae3.txt,cate7-00076,31,0,-,1,15,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
666,cate10-00005_jpg.rf.6b80359142218960a16f351cf7832915.txt,cate10-00005,31,0,-,1,26,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
667,cate9-00022_jpg.rf.bed596edcecf1f2b424a5741e3bb6806.txt,cate9-00022,31,0,-,1,38,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
668,cate6-00158_jpg.rf.941860b4c3985753de84963ba2ae964c.txt,cate6-00158,31,0,-,1,44,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
669,cate7-00018_jpg.rf.43b411df058815e8b08c6aa100710187.txt,cate7-00018,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
670,cate10-00013_jpg.rf.10de44f8963729975e3eac586f54333f.txt,cate10-00013,31,0,-,1,47,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
671,cate10-00013_jpg.rf.6611586688f26e8e71280fb4c94ae494.txt,cate10-00013,31,0,-,1,47,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
672,cate10-00013_jpg.rf.6c68ca8fc383c83885ee68fbb9eec558.txt,cate10-00013,31,0,-,1,47,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
673,cate8-00310_jpg.rf.9ca875396f270366be21b2d4f70a1253.txt,cate8-00310,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
674,cate8-00310_jpg.rf.7ef0747ff73330b776c0187b3df6a9b0.txt,cate8-00310,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
675,cate8-00310_jpg.rf.76dcc6d12047b213edee1ea6f022e92c.txt,cate8-00310,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
676,cate10-00041_jpg.rf.8db20339594f1e2be76139e95ceb6dd3.txt,cate10-00041,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
677,cate10-00041_jpg.rf.9b9336bda9e74b24b3ea11fdc88f3a66.txt,cate10-00041,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
678,cate10-00041_jpg.rf.d0b28afbdf3cd79d61728e1e50ba997e.txt,cate10-00041,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
679,cate6-00158_jpg.rf.9d05f57c2e69ca9091fd2aacedfc1312.txt,cate6-00158,31,0,-,1,44,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
680,cate10-00042_jpg.rf.ac4c7d9a140004c1478deba941a7d750.txt,cate10-00042,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
681,cate7-00061_jpg.rf.3b7744e143b8d087bfbbaa883469f197.txt,cate7-00061,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
682,cate7-00061_jpg.rf.595285a77bc1e22ebdba4fe311754099.txt,cate7-00061,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
683,cate7-00061_jpg.rf.e2d12b0de88f3f76ead612a948131a10.txt,cate7-00061,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
684,cate7-00076_jpg.rf.1d47255251b8cac6487b4e99cf651e45.txt,cate7-00076,31,0,-,1,15,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
685,cate7-00018_jpg.rf.4ad7fa64ce5feba3d1b576d1ef00a112.txt,cate7-00018,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
686,cate10-00042_jpg.rf.4e8b10e6472c22db33c0ae12e5a71969.txt,cate10-00042,31,0,-,1,28,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
687,cate8-00329_jpg.rf.90b7103bfb85c5374052b7f7161adba8.txt,cate8-00329,31,0,-,1,46,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
688,cate6-00158_jpg.rf.b53fd92ea4446991b66da5a3283ee406.txt,cate6-00158,31,0,-,1,44,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
689,cate7-00018_jpg.rf.05cd46c0b7a1722804c3699f71594488.txt,cate7-00018,31,0,-,1,36,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
690,cate8-00325_jpg.rf.4e58fcfd7a6915b8b0678cf322d6c417.txt,cate8-00325,31,0,-,1,35,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
691,cate8-00325_jpg.rf.8634aff82b7f16dfc422b11471dda8c2.txt,cate8-00325,31,0,-,1,35,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
692,cate8-00325_jpg.rf.6cbdfaffbfa225a907e3780fe83894ef.txt,cate8-00325,31,0,-,1,35,0,0,False,-,0.05,missing_codes,missing_codes(+0.05)
693,cate1-00017_jpg.rf.2e6315d4e63cf6957204b573cad616d4.txt,cate1-00017,32,0,-,0,-,0,0,False,-,0.0,none,-
694,cate1-00011_jpg.rf.8a5912281957cd055b390274289bde8e.txt,cate1-00011,32,0,-,0,-,0,0,False,-,0.0,none,-
695,cate1-00014_jpg.rf.35b346d991cc15ccd3041ca12411ceeb.txt,cate1-00014,32,0,-,0,-,0,0,False,-,0.0,none,-
696,cate2-00013_jpg.rf.8182c09690596e2b2d7873ff1811866f.txt,cate2-00013,32,0,-,0,-,0,0,False,-,0.0,none,-
697,cate2-00012_jpg.rf.0484e22a6f13c36d8fc5ae4bbbf568c6.txt,cate2-00012,32,0,-,0,-,0,0,False,-,0.0,none,-
698,cate2-00011_jpg.rf.f249193f4e79801e8bc58274deffcbaa.txt,cate2-00011,32,0,-,0,-,0,0,False,-,0.0,none,-
699,cate2-00011_jpg.rf.c674abf6eac6ba63fe750af2bc726afb.txt,cate2-00011,32,0,-,0,-,0,0,False,-,0.0,none,-
700,cate1-00014_jpg.rf.ec1e433bb6e41264fa4819877fe7486a.txt,cate1-00014,32,0,-,0,-,0,0,False,-,0.0,none,-
701,cate1-00014_jpg.rf.f1afa904f5d4308830e38b50caac9d36.txt,cate1-00014,32,0,-,0,-,0,0,False,-,0.0,none,-
702,cate1-00017_jpg.rf.64ff6967f5d736e8a146556885ff4494.txt,cate1-00017,32,0,-,0,-,0,0,False,-,0.0,none,-
703,cate1-00011_jpg.rf.47ccf7fe31ffb18535ce3f21a183326a.txt,cate1-00011,32,0,-,0,-,0,0,False,-,0.0,none,-
704,cate1-00020_jpg.rf.392bf5571557ee5e11e3d6aec75ae2fe.txt,cate1-00020,32,0,-,0,-,0,0,False,-,0.0,none,-
705,cate1-00020_jpg.rf.39ef8bdd86011ce21e3b0e9b6eaa82b6.txt,cate1-00020,32,0,-,0,-,0,0,False,-,0.0,none,-
706,cate2-00011_jpg.rf.ad2efe7bc151b5cfcf887b6b63e8de0b.txt,cate2-00011,32,0,-,0,-,0,0,False,-,0.0,none,-
707,cate2-00010_jpg.rf.fb22b13b5764dfcf9f15095a7b4da38a.txt,cate2-00010,32,0,-,0,-,0,0,False,-,0.0,none,-
708,cate2-00010_jpg.rf.8deab81916101ce7c23a61d31df4459b.txt,cate2-00010,32,0,-,0,-,0,0,False,-,0.0,none,-
709,cate1-00020_jpg.rf.f4c70edc17011ffeb55b15dfd009c239.txt,cate1-00020,32,0,-,0,-,0,0,False,-,0.0,none,-
710,cate1-00023_jpg.rf.0a0fc70a8ed87a9e87bea2eeca7086b0.txt,cate1-00023,32,0,-,0,-,0,0,False,-,0.0,none,-
711,cate1-00023_jpg.rf.1287f8d884de2defdce2ac0ec01eee60.txt,cate1-00023,32,0,-,0,-,0,0,False,-,0.0,none,-
712,cate2-00010_jpg.rf.840b78b87aefc5c054c0a14ce7343e65.txt,cate2-00010,32,0,-,0,-,0,0,False,-,0.0,none,-
713,cate2-00009_jpg.rf.38aa1ae602bcd22a117d6e0969472bfa.txt,cate2-00009,32,0,-,0,-,0,0,False,-,0.0,none,-
714,cate2-00017_jpg.rf.5e6addfda949536cf79186d34733685a.txt,cate2-00017,32,0,-,0,-,0,0,False,-,0.0,none,-
715,cate1-00005_jpg.rf.3a82543ca8d87b55292df4fd9e7a289e.txt,cate1-00005,32,0,-,0,-,0,0,False,-,0.0,none,-
716,cate2-00017_jpg.rf.e3d44f3f0c6fa4ff4cea988c35366643.txt,cate2-00017,32,0,-,0,-,0,0,False,-,0.0,none,-
717,cate2-00014_jpg.rf.d7f786ae7e337fd90b4661215a8692fb.txt,cate2-00014,32,0,-,0,-,0,0,False,-,0.0,none,-
718,cate2-00009_jpg.rf.082aa3c91b00706981080aa3a2f4d028.txt,cate2-00009,32,0,-,0,-,0,0,False,-,0.0,none,-
719,cate2-00014_jpg.rf.e8650704f7c348fe85b2b51e56b42f15.txt,cate2-00014,32,0,-,0,-,0,0,False,-,0.0,none,-
720,cate2-00015_jpg.rf.4988361d8610350ebfdf3bbbacf9a0a5.txt,cate2-00015,32,0,-,0,-,0,0,False,-,0.0,none,-
721,cate2-00014_jpg.rf.0091b35af2de3ee57c6a3c68477dff0c.txt,cate2-00014,32,0,-,0,-,0,0,False,-,0.0,none,-
722,cate2-00015_jpg.rf.4f900758238cf313599b7ed8600214c8.txt,cate2-00015,32,0,-,0,-,0,0,False,-,0.0,none,-
723,cate2-00015_jpg.rf.d3b78ffba65dc849457d7be87cfa8f31.txt,cate2-00015,32,0,-,0,-,0,0,False,-,0.0,none,-
724,cate2-00013_jpg.rf.efc626f58bc2c1e92655a6e732b61545.txt,cate2-00013,32,0,-,0,-,0,0,False,-,0.0,none,-
725,cate1-00002_jpg.rf.e0c956c6468ef96b53c862916e6fb6e8.txt,cate1-00002,32,0,-,0,-,0,0,False,-,0.0,none,-
726,cate2-00013_jpg.rf.da4935dbff7e1b6b9d792b2066a57033.txt,cate2-00013,32,0,-,0,-,0,0,False,-,0.0,none,-
727,cate2-00016_jpg.rf.15d1a53b4685edbeb668ebb8577490b0.txt,cate2-00016,32,0,-,0,-,0,0,False,-,0.0,none,-
728,cate2-00016_jpg.rf.3bf5e65b6ef163995c1b94b1e7abb400.txt,cate2-00016,32,0,-,0,-,0,0,False,-,0.0,none,-
729,cate2-00016_jpg.rf.f946abb272ede06f67d1102c72c9cc8a.txt,cate2-00016,32,0,-,0,-,0,0,False,-,0.0,none,-
730,cate2-00017_jpg.rf.0bebc451d13abceed31b4882387c9410.txt,cate2-00017,32,0,-,0,-,0,0,False,-,0.0,none,-
731,cate1-00005_jpg.rf.4b952e7932d0d8febfddcee089168d68.txt,cate1-00005,32,0,-,0,-,0,0,False,-,0.0,none,-
732,cate1-00005_jpg.rf.59ad39ad4248e62f80b40fdc589e82df.txt,cate1-00005,32,0,-,0,-,0,0,False,-,0.0,none,-
733,cate1-00008_jpg.rf.10436fa8d35c0764df5402f3a6f093dc.txt,cate1-00008,32,0,-,0,-,0,0,False,-,0.0,none,-
734,cate1-00008_jpg.rf.3f73860592a2aef8cf53b9031356ffbb.txt,cate1-00008,32,0,-,0,-,0,0,False,-,0.0,none,-
735,cate1-00008_jpg.rf.bd52f3e93a205ce4f81a74a113d8677d.txt,cate1-00008,32,0,-,0,-,0,0,False,-,0.0,none,-
736,cate1-00011_jpg.rf.18a3e57b79347fc9759d4b5a162a88ec.txt,cate1-00011,32,0,-,0,-,0,0,False,-,0.0,none,-
737,cate1-00023_jpg.rf.a14af26ab3a09c81f16c707f6f0daa53.txt,cate1-00023,32,0,-,0,-,0,0,False,-,0.0,none,-
738,cate2-00002_jpg.rf.71a7ae5a01b66928665aa306bd1aee43.txt,cate2-00002,32,0,-,0,-,0,0,False,-,0.0,none,-
739,cate2-00009_jpg.rf.04cf3ada666bdd2e73ca64960cd6baaa.txt,cate2-00009,32,0,-,0,-,0,0,False,-,0.0,none,-
740,cate1-00062_jpg.rf.35e5b385c0d5970753e864741be4bf1f.txt,cate1-00062,32,0,-,0,-,0,0,False,-,0.0,none,-
741,cate2-00001_jpg.rf.c3b2aa9110036dcca66072a10dff749f.txt,cate2-00001,32,0,-,0,-,0,0,False,-,0.0,none,-
